N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1321.0,KB 인버스 천연가스 선물 ETN,3930.0,0.0,0.00%,0.0
1322.0,삼성 레버리지 나스닥 100 ETN(H),8760.0,0.0,0.00%,0.0
1323.0,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,8720.0,0.0,0.00%,0.0
1324.0,QV 미국 IT TOP5 ETN(H),24870.0,0.0,0.00%,0.0
1325.0,QV 레버리지 금 선물 ETN(H),17325.0,0.0,0.00%,0.0
1326.0,메리츠 레버리지 금 선물 ETN(H),17260.0,0.0,0.00%,0.0
1327.0,KODEX 기계장비,5865.0,0.0,0.00%,0.0
1328.0,한진칼우,32100.0,0.0,0.00%,2500.0
1329.0,한화우,35750.0,0.0,0.00%,5000.0
1330.0,KODEX 코스피100,24315.0,0.0,0.00%,0.0
1331.0,LX홀딩스1우,11600.0,0.0,0.00%,1000.0
1332.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),16955.0,0.0,0.00%,0.0
1333.0,KB 인버스 2X 항셍테크 선물 ETN,16925.0,0.0,0.00%,0.0
1334.0,KOSEF 미국달러선물레버리지,12400.0,0.0,0.00%,0.0
1335.0,ARIRANG 미국다우존스고배당주(합성 H),16325.0,0.0,0.00%,0.0
1336.0,KODEX 200롱코스닥150숏선물,10465.0,0.0,0.00%,0.0
1337.0,신한 인버스 2X 은 선물 ETN(H),3330.0,0.0,0.00%,0.0
1338.0,KODEX 배당성장,12785.0,0.0,0.00%,0.0
1339.0,미래에셋 Q150 Core5 ETN,8285.0,0.0,0.00%,0.0
1340.0,KODEX 글로벌4차산업로보틱스(합성),15180.0,0.0,0.00%,0.0
1341.0,TIGER 미국나스닥100TR채권혼합Fn,10330.0,0.0,0.00%,0.0
1342.0,KODEX 다우존스미국리츠(H),13220.0,0.0,0.00%,0.0
1343.0,KBSTAR 200선물레버리지,13700.0,0.0,0.00%,0.0
1344.0,미래에셋 코스피200 선물 ETN,8205.0,0.0,0.00%,0.0
1345.0,QV S&P500 VIX S/T 선물 ETN C,8200.0,0.0,0.00%,0.0
1346.0,KODEX Fn시스템반도체,7075.0,0.0,0.00%,0.0
1347.0,TRUE 인버스 은 선물 ETN,16245.0,0.0,0.00%,0.0
1348.0,KODEX 미국클린에너지나스닥,11590.0,0.0,0.00%,0.0
1349.0,신한 코스피 200 ETN,8100.0,0.0,0.00%,0.0
1350.0,SOL 유럽탄소배출권선물S&P(H),14335.0,0.0,0.00%,0.0
1351.0,신한 FnGuide 폐기물처리 ETN,8095.0,0.0,0.00%,0.0
1352.0,TIGER MSCI KOREA ESG리더스,8680.0,0.0,0.00%,0.0
1353.0,미래에셋 코스닥150 선물 ETN,8065.0,0.0,0.00%,0.0
1354.0,메리츠 인버스 2X KRX300 선물 ETN,16120.0,0.0,0.00%,0.0
1355.0,KOSEF 미국달러선물인버스2X,5900.0,0.0,0.00%,0.0
1356.0,KODEX 보험,6415.0,0.0,0.00%,0.0
1357.0,TRUE 인버스 플래티넘 선물 ETN,15955.0,0.0,0.00%,0.0
1358.0,신한 레버리지 구리 선물 ETN,15935.0,0.0,0.00%,0.0
1359.0,KINDEX 미국다우존스리츠(합성 H),87920.0,0.0,0.00%,0.0
1360.0,삼성 인버스 2X HSCEI ETN(H),15800.0,0.0,0.00%,0.0
1361.0,HANARO Fn K-게임,5325.0,0.0,0.00%,0.0
1362.0,TIGER K게임,9800.0,0.0,0.00%,0.0
1363.0,삼성 레버리지 항셍테크 ETN(H),2585.0,0.0,0.00%,0.0
1364.0,KODEX 필수소비재,7045.0,0.0,0.00%,0.0
1365.0,KINDEX 코스닥150,11070.0,0.0,0.00%,0.0
1366.0,TRUE 레버리지 플래티넘 선물 ETN,15430.0,0.0,0.00%,0.0
1367.0,신한 코스닥 150 ETN,7675.0,0.0,0.00%,0.0
1368.0,KINDEX 원자력테마딥서치,12715.0,0.0,0.00%,0.0
1369.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),15245.0,0.0,0.00%,0.0
1370.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),15140.0,0.0,0.00%,0.0
1371.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),15110.0,0.0,0.00%,0.0
1372.0,KODEX MSCI KOREA ESG유니버설,9405.0,0.0,0.00%,0.0
1373.0,미래에셋 인버스 미디어엔터 Core5 ETN,15005.0,0.0,0.00%,0.0
1374.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),100.0,0.0,0.00%,0.0
1375.0,메리츠 S&P 유럽탄소배출권 선물 ETN,15000.0,0.0,0.00%,0.0
1376.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14970.0,0.0,0.00%,0.0
1377.0,ARIRANG 코스피50,21670.0,0.0,0.00%,0.0
1378.0,TIGER 글로벌자원생산기업(합성 H),15655.0,0.0,0.00%,0.0
1379.0,KB 인버스 2X 은 선물 ETN(H),29700.0,0.0,0.00%,0.0
1380.0,FOCUS KRX300,14760.0,0.0,0.00%,0.0
1381.0,KODEX 200가치저변동,9135.0,0.0,0.00%,0.0
1382.0,KINDEX 글로벌메타버스테크액티브,7255.0,0.0,0.00%,0.0
1383.0,TIGER 유로스탁스배당30,10290.0,0.0,0.00%,0.0
1384.0,TRUE 레버리지 구리 선물 ETN,14365.0,0.0,0.00%,0.0
1385.0,TRUE FTSE100 ETN,14350.0,0.0,0.00%,0.0
1386.0,TIGER 일본엔선물,9515.0,0.0,0.00%,0.0
1387.0,KOSEF 코스피100,23785.0,0.0,0.00%,0.0
1388.0,TIGER 단기선진하이일드(합성 H),11860.0,0.0,0.00%,0.0
1389.0,KBSTAR 글로벌메타버스Moorgate,7855.0,0.0,0.00%,0.0
1390.0,대신 인버스 철광석 선물 ETN(H),1285.0,0.0,0.00%,0.0
1391.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,6960.0,0.0,0.00%,0.0
1392.0,신한 USD K200 선물 바이셀 ETN,6930.0,0.0,0.00%,0.0
1393.0,KBSTAR 채권혼합,57380.0,0.0,0.00%,0.0
1394.0,신한 인버스 금 선물 ETN(H),6850.0,0.0,0.00%,0.0
1395.0,삼성 인버스 HSCEI ETN(H),13585.0,0.0,0.00%,0.0
1396.0,메리츠 인버스 국채30년 ETN,13580.0,0.0,0.00%,0.0
1397.0,신한 인버스 WTI원유 선물 ETN(H),2710.0,0.0,0.00%,0.0
1398.0,KOSEF 200선물레버리지,13530.0,0.0,0.00%,0.0
1399.0,KBSTAR 국채선물5년추종,46880.0,0.0,0.00%,0.0
1400.0,KBSTAR 글로벌클린에너지S&P,11140.0,0.0,0.00%,0.0
1401.0,KBSTAR V&S셀렉트밸류채권혼합,11070.0,0.0,0.00%,0.0
1402.0,미래에셋 천연가스 선물 ETN(H),13275.0,0.0,0.00%,0.0
1403.0,메리츠 천연가스 선물 ETN(H),13265.0,0.0,0.00%,0.0
1404.0,TIMEFOLIO 탄소중립액티브,8790.0,0.0,0.00%,0.0
1405.0,KBSTAR 헬스케어채권혼합,10890.0,0.0,0.00%,0.0
1406.0,TIGER KRX2차전지K-뉴딜레버리지,6865.0,0.0,0.00%,0.0
1407.0,삼성 인버스 항셍테크 ETN(H),13010.0,0.0,0.00%,0.0
1408.0,TIGER 우량가치,10565.0,0.0,0.00%,0.0
1409.0,KODEX 코스닥150롱코스피200숏선물,8660.0,0.0,0.00%,0.0
1410.0,신한 FnGuide 메타버스 ETN,6470.0,0.0,0.00%,0.0
1411.0,VITA MZ소비액티브,7610.0,0.0,0.00%,0.0
1412.0,KINDEX 일본Nikkei225(H),18465.0,0.0,0.00%,0.0
1413.0,TIMEFOLIO 미국나스닥100액티브,10730.0,0.0,0.00%,0.0
1414.0,미래에셋 인버스 2X 옥수수 선물 ETN,12875.0,0.0,0.00%,0.0
1415.0,KODEX TDF2030액티브,10295.0,0.0,0.00%,0.0
1416.0,SOL 차이나태양광CSI(합성),10705.0,0.0,0.00%,0.0
1417.0,TIMEFOLIO 미국S&P500액티브,10675.0,0.0,0.00%,0.0
1418.0,KODEX 미국S&P산업재(합성),22290.0,0.0,0.00%,0.0
1419.0,KOSEF Fn중소형,20595.0,0.0,0.00%,0.0
1420.0,KB 인버스 2X 구리 선물 ETN(H),25495.0,0.0,0.00%,0.0
1421.0,삼성 인버스 은 선물 ETN(H),12735.0,0.0,0.00%,0.0
1422.0,메리츠 인버스 은 선물 ETN(H),12710.0,0.0,0.00%,0.0
1423.0,메리츠 레버리지 구리 선물 ETN(H),12695.0,0.0,0.00%,0.0
1424.0,태영건설우,9660.0,0.0,0.00%,500.0
1425.0,삼성 레버리지 구리 선물 ETN(H),12565.0,0.0,0.00%,0.0
1426.0,신한 인버스 구리 선물 ETN(H),6280.0,0.0,0.00%,0.0
1427.0,ARIRANG 200선물인버스2X,6280.0,0.0,0.00%,0.0
1428.0,TRUE 인버스 금 선물 ETN,12505.0,0.0,0.00%,0.0
1429.0,하나 레버리지 구리 선물 ETN(H),12500.0,0.0,0.00%,0.0
1430.0,메리츠 인버스 2X 미국채10년 ETN(H),12495.0,0.0,0.00%,0.0
1431.0,QV 레버리지 구리 선물 ETN(H),12470.0,0.0,0.00%,0.0
1432.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),12405.0,0.0,0.00%,0.0
1433.0,KODEX 최소변동성,10335.0,0.0,0.00%,0.0
1434.0,TIGER 배당성장,15880.0,0.0,0.00%,0.0
1435.0,FOCUS ESG리더스,9900.0,0.0,0.00%,0.0
1436.0,삼성 인버스 2X 항셍테크 ETN(H),12350.0,0.0,0.00%,0.0
1437.0,신한 인버스 콩 선물 ETN(H),6160.0,0.0,0.00%,0.0
1438.0,ARIRANG 국채선물10년,50275.0,0.0,0.00%,0.0
1439.0,KODEX 구리선물(H),6440.0,0.0,0.00%,0.0
1440.0,대신 S&P 인버스 WTI원유 선물 ETN,12200.0,0.0,0.00%,0.0
1441.0,삼양사우,32900.0,0.0,0.00%,5000.0
1442.0,신한 인버스 옥수수 선물 ETN(H),6075.0,0.0,0.00%,0.0
1443.0,신한 달러인덱스 선물 ETN(H),12150.0,0.0,0.00%,0.0
1444.0,ARIRANG iSelect우주항공&UAM,11005.0,0.0,0.00%,0.0
1445.0,KODEX 200exTOP,10955.0,0.0,0.00%,0.0
1446.0,삼성 인버스 코스피 200 선물 ETN,11960.0,0.0,0.00%,0.0
1447.0,SK증권우,3045.0,0.0,0.00%,500.0
1448.0,TIGER LG그룹+펀더멘털,8885.0,0.0,0.00%,0.0
1449.0,TIGER 글로벌사이버보안INDXX,11000.0,0.0,0.00%,0.0
1450.0,신한 인버스 은 선물 ETN(H),5900.0,0.0,0.00%,0.0
1451.0,TRUE 인버스 HSCEI ETN(H) B,11795.0,0.0,0.00%,0.0
1452.0,KINDEX 글로벌브랜드TOP10블룸버그,10710.0,0.0,0.00%,0.0
1453.0,KODEX 미국스마트모빌리티S&P,7340.0,0.0,0.00%,0.0
1454.0,KODEX KRX300레버리지,11695.0,0.0,0.00%,0.0
1455.0,메리츠 인버스 2X 국채10년 ETN,11670.0,0.0,0.00%,0.0
1456.0,메리츠 인버스 구리 선물 ETN(H),11660.0,0.0,0.00%,0.0
1457.0,메리츠 대표 농산물 선물 ETN(H),11640.0,0.0,0.00%,0.0
1458.0,삼성 인버스 구리 선물 ETN(H),11640.0,0.0,0.00%,0.0
1459.0,KOSEF 코스닥150,5485.0,0.0,0.00%,0.0
1460.0,에셋플러스 코리아플랫폼액티브,6455.0,0.0,0.00%,0.0
1461.0,삼성 인버스 코스닥 150 선물 ETN,11615.0,0.0,0.00%,0.0
1462.0,TRUE 레버리지 은 선물 ETN,11575.0,0.0,0.00%,0.0
1463.0,ARIRANG 고배당주채권혼합,10520.0,0.0,0.00%,0.0
1464.0,하나 인버스 코스닥150 선물 ETN,11565.0,0.0,0.00%,0.0
1465.0,미래에셋 레버리지 은 선물 ETN,11510.0,0.0,0.00%,0.0
1466.0,KB S&P 유럽탄소배출권 선물 ETN(H),11480.0,0.0,0.00%,0.0
1467.0,KBSTAR 차이나HSCEI(H),8195.0,0.0,0.00%,0.0
1468.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11405.0,0.0,0.00%,0.0
1469.0,TIGER 일본TOPIX헬스케어(합성),11360.0,0.0,0.00%,0.0
1470.0,WOORI AI ESG액티브,8065.0,0.0,0.00%,0.0
1471.0,신한 레버리지 Russell 2000 ETN,11270.0,0.0,0.00%,0.0
1472.0,TIGER MSCI KOREA ESG유니버설,9375.0,0.0,0.00%,0.0
1473.0,QV iSelect-WG 그린에너지 ESG ETN,11250.0,0.0,0.00%,0.0
1474.0,KOSEF 고배당,8025.0,0.0,0.00%,0.0
1475.0,에셋플러스 글로벌대장장이액티브,11010.0,0.0,0.00%,0.0
1476.0,메리츠 인버스 미국채10년 ETN(H),11215.0,0.0,0.00%,0.0
1477.0,하나 인버스 2X 옥수수 선물 ETN(H),11180.0,0.0,0.00%,0.0
1478.0,TRUE S&P500 양매도 4% OTM ETN(H),11140.0,0.0,0.00%,0.0
1479.0,TRUE 금 선물 ETN,11115.0,0.0,0.00%,0.0
1480.0,신한 인버스 2X 미국달러 선물 ETN,5495.0,0.0,0.00%,0.0
1481.0,TRUE 블룸버그 WTI원유 선물 ETN,10880.0,0.0,0.00%,0.0
1482.0,메리츠 인버스 국채10년 ETN,10875.0,0.0,0.00%,0.0
1483.0,KB 레버리지 나스닥 100 ETN,10855.0,0.0,0.00%,0.0
1484.0,대신 알루미늄 선물 ETN(H),10835.0,0.0,0.00%,0.0
1485.0,SOL 차이나육성산업액티브(합성),8335.0,0.0,0.00%,0.0
1486.0,삼성 블룸버그 WTI원유 선물 ETN,10825.0,0.0,0.00%,0.0
1487.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10820.0,0.0,0.00%,0.0
1488.0,일양약품우,24300.0,0.0,0.00%,2500.0
1489.0,KB 인버스 2X S&P 500 선물 ETN,10815.0,0.0,0.00%,0.0
1490.0,KB KRX ESG Eco ETN,10815.0,0.0,0.00%,0.0
1491.0,성신양회우,14650.0,0.0,0.00%,5000.0
1492.0,대덕1우,8880.0,0.0,0.00%,500.0
1493.0,넥센우,2985.0,0.0,0.00%,500.0
1494.0,대신 인버스 니켈선물 ETN(H),1880.0,0.0,0.00%,0.0
1495.0,KBSTAR 미국고정배당우선증권ICE TR,10665.0,0.0,0.00%,0.0
1496.0,TRUE 인버스 2X S&P500 선물 ETN(H),2130.0,0.0,0.00%,0.0
1497.0,TIGER 200 철강소재,8155.0,0.0,0.00%,0.0
1498.0,KODEX Fn K-뉴딜디지털플러스,8820.0,0.0,0.00%,0.0
1499.0,KB 레버리지 KRX 리츠 TOP 10 ETN,10570.0,0.0,0.00%,0.0
1500.0,KODEX 200동일가중,10535.0,0.0,0.00%,0.0
1501.0,HANARO 고배당,10270.0,0.0,0.00%,0.0
1502.0,하나 인버스 2X 콩 선물 ETN(H),10505.0,0.0,0.00%,0.0
1503.0,파워 코스피100,23860.0,0.0,0.00%,0.0
1504.0,신한 인버스 Russell 2000 ETN,10490.0,0.0,0.00%,0.0
1505.0,메리츠 인버스 2X 미국채30년 ETN(H),10470.0,0.0,0.00%,0.0
1506.0,KB 인버스 2X 금 선물 ETN(H),20900.0,0.0,0.00%,0.0
1507.0,TIGER 은행,6295.0,0.0,0.00%,0.0
1508.0,KINDEX 일본TOPIX레버리지(H),20820.0,0.0,0.00%,0.0
1509.0,삼성 인버스 금 선물 ETN(H),10370.0,0.0,0.00%,0.0
1510.0,KINDEX 골드선물 레버리지(합성 H),14740.0,0.0,0.00%,0.0
1511.0,SOL 한국형글로벌반도체액티브,9375.0,0.0,0.00%,0.0
1512.0,메리츠 인버스 미국채30년 ETN(H),10295.0,0.0,0.00%,0.0
1513.0,TIGER 일본TOPIX(합성 H),16070.0,0.0,0.00%,0.0
1514.0,ARIRANG 고배당저변동50,10820.0,0.0,0.00%,0.0
1515.0,SOL KRX300,14660.0,0.0,0.00%,0.0
1516.0,삼성 KRX 리츠 TOP10 월배당 ETN,10250.0,0.0,0.00%,0.0
1517.0,KODEX ESG종합채권(A-이상)액티브,99310.0,0.0,0.00%,0.0
1518.0,삼성 인버스 나스닥 100 ETN(H),10225.0,0.0,0.00%,0.0
1519.0,대신 인버스 밀 선물 ETN(H),10200.0,0.0,0.00%,0.0
1520.0,대신 2X 알루미늄 선물 ETN(H),10175.0,0.0,0.00%,0.0
1521.0,KOSEF 물가채KIS,101595.0,0.0,0.00%,0.0
1522.0,KODEX 미국S&P바이오(합성),24855.0,0.0,0.00%,0.0
1523.0,삼성 인버스 2X 금 선물 ETN(H),10090.0,0.0,0.00%,0.0
1524.0,KINDEX 중국본토CSI300레버리지(합성),4175.0,0.0,0.00%,0.0
1525.0,삼성 FnGuide 웹 3.0 ETN,10010.0,0.0,0.00%,0.0
1526.0,메리츠 레버리지 은 선물 ETN(H),9980.0,0.0,0.00%,0.0
1527.0,QV 레버리지 은 선물 ETN(H),9905.0,0.0,0.00%,0.0
1528.0,KODEX KTOP30,16495.0,0.0,0.00%,0.0
1529.0,KODEX 콩선물(H),14120.0,0.0,0.00%,0.0
1530.0,대신 인버스 알루미늄 선물 ETN(H),9880.0,0.0,0.00%,0.0
1531.0,KB FnGuide 언택트 ETN,9855.0,0.0,0.00%,0.0
1532.0,코오롱글로벌우,31000.0,0.0,0.00%,5000.0
1533.0,KBSTAR KRX300,14845.0,0.0,0.00%,0.0
1534.0,메리츠 미국채30년 ETN(H),9645.0,0.0,0.00%,0.0
1535.0,ARIRANG 200선물레버리지,27375.0,0.0,0.00%,0.0
1536.0,KBSTAR 글로벌수소경제Indxx,11265.0,0.0,0.00%,0.0
1537.0,TIGER 유로스탁스레버리지(합성 H),6810.0,0.0,0.00%,0.0
1538.0,KOSEF 미국달러선물인버스,8820.0,0.0,0.00%,0.0
1539.0,KODEX TDF2050액티브,10565.0,0.0,0.00%,0.0
1540.0,TIGER 이머징마켓MSCI레버리지(합성 H),7655.0,0.0,0.00%,0.0
1541.0,삼성 인버스 China A50 선물 ETN(H),9475.0,0.0,0.00%,0.0
1542.0,KINDEX 미국IT인터넷S&P(합성 H),11810.0,0.0,0.00%,0.0
1543.0,크라운제과우,12200.0,0.0,0.00%,200.0
1544.0,삼성 금 선물 ETN(H),9435.0,0.0,0.00%,0.0
1545.0,TRUE 구리 선물 ETN,9425.0,0.0,0.00%,0.0
1546.0,메리츠 금 선물 ETN(H),9410.0,0.0,0.00%,0.0
1547.0,KODEX 일본TOPIX100,15660.0,0.0,0.00%,0.0
1548.0,KBSTAR 중국MSCI China(H),8905.0,0.0,0.00%,0.0
1549.0,HANARO 탄소효율그린뉴딜,7750.0,0.0,0.00%,0.0
1550.0,TIGER 미국나스닥넥스트100,10930.0,0.0,0.00%,0.0
1551.0,KB 인버스 2X 나스닥 100 ETN,8885.0,0.0,0.00%,0.0
1552.0,KODEX 차이나메타버스액티브,10920.0,0.0,0.00%,0.0
1553.0,메리츠 국채10년 ETN,9270.0,0.0,0.00%,0.0
1554.0,UNICORN R&D 액티브,10300.0,0.0,0.00%,0.0
1555.0,SOL 한국형글로벌전기차&2차전지액티브,10215.0,0.0,0.00%,0.0
1556.0,마이다스 KoreaStock액티브,17510.0,0.0,0.00%,0.0
1557.0,KBSTAR 중장기국공채액티브,97620.0,0.0,0.00%,0.0
1558.0,메리츠 레버리지 미국채30년 ETN(H),9175.0,0.0,0.00%,0.0
1559.0,KOSEF 국고채10년레버리지,101930.0,0.0,0.00%,0.0
1560.0,KODEX TSE일본리츠(H),13085.0,0.0,0.00%,0.0
1561.0,TIGER 미국달러선물레버리지,13080.0,0.0,0.00%,0.0
1562.0,KINDEX 싱가포르리츠,13060.0,0.0,0.00%,0.0
1563.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2285.0,0.0,0.00%,0.0
1564.0,TIGER S&P글로벌인프라(합성),13045.0,0.0,0.00%,0.0
1565.0,SOL 한국형글로벌플랫폼&메타버스액티브,10135.0,0.0,0.00%,0.0
1566.0,덕성우,6540.0,0.0,0.00%,500.0
1567.0,대상홀딩스우,9810.0,0.0,0.00%,1000.0
1568.0,KODEX 혁신기술테마액티브,11190.0,0.0,0.00%,0.0
1569.0,KOSEF KRX100,4965.0,0.0,0.00%,0.0
1570.0,KODEX MSCI Korea,14860.0,0.0,0.00%,0.0
1571.0,TIGER 코스닥150바이오테크,7820.0,0.0,0.00%,0.0
1572.0,메리츠 CSI 300 ETN,8900.0,0.0,0.00%,0.0
1573.0,KINDEX 멕시코MSCI(합성),11125.0,0.0,0.00%,0.0
1574.0,TRUE 베트남 VN30 선물 ETN(H),8895.0,0.0,0.00%,0.0
1575.0,메리츠 미국채10년 ETN(H),8870.0,0.0,0.00%,0.0
1576.0,삼성 나스닥 100 ETN(H),8865.0,0.0,0.00%,0.0
1577.0,TRUE FnGuide IoT ETN,8850.0,0.0,0.00%,0.0
1578.0,동원시스템즈우,33500.0,0.0,0.00%,5000.0
1579.0,KBSTAR 국채선물10년,49510.0,0.0,0.00%,0.0
1580.0,TRUE 레버리지 유로스탁스50 ETN(H) B,8790.0,0.0,0.00%,0.0
1581.0,KINDEX 중장기국공채액티브,94435.0,0.0,0.00%,0.0
1582.0,DB하이텍1우,78000.0,0.0,0.00%,5000.0
1583.0,TRUE 인버스 2X HSCEI ETN(H),8755.0,0.0,0.00%,0.0
1584.0,미래에셋 인버스 에너지화학 Core5 ETN,4365.0,0.0,0.00%,0.0
1585.0,ARIRANG KRX300,14545.0,0.0,0.00%,0.0
1586.0,KB 레버리지 금 선물 ETN(H),17380.0,0.0,0.00%,0.0
1587.0,한양증권우,16450.0,0.0,0.00%,5000.0
1588.0,KBSTAR 글로벌농업경제MV,10785.0,0.0,0.00%,0.0
1589.0,TREX 펀더멘탈 200,34375.0,0.0,0.00%,0.0
1590.0,HANARO Fn친환경에너지,9540.0,0.0,0.00%,0.0
1591.0,대신 S&P WTI원유 선물 ETN,8545.0,0.0,0.00%,0.0
1592.0,HANARO Fn5G산업,11275.0,0.0,0.00%,0.0
1593.0,KINDEX 스마트밸류,12050.0,0.0,0.00%,0.0
1594.0,메리츠 레버리지 국채10년 ETN,8425.0,0.0,0.00%,0.0
1595.0,삼성 알루미늄 선물 ETN,8405.0,0.0,0.00%,0.0
1596.0,KB 인버스 KOSPI 200 선물 ETN,12000.0,0.0,0.00%,0.0
1597.0,KINDEX 미국스팩&IPO INDXX,6980.0,0.0,0.00%,0.0
1598.0,삼성 코스피 양매도 5% OTM ETN,8370.0,0.0,0.00%,0.0
1599.0,HANARO 원자력iSelect,11875.0,0.0,0.00%,0.0
1600.0,KODEX Fn웹툰&드라마,5935.0,0.0,0.00%,0.0
1601.0,KINDEX 미국달러단기채권액티브,10035.0,0.0,0.00%,0.0
1602.0,하나 KRX300 ETN,8305.0,0.0,0.00%,0.0
1603.0,ARIRANG 단기채권액티브,106120.0,0.0,0.00%,0.0
1604.0,TIGER 우선주,10875.0,0.0,0.00%,0.0
1605.0,신한 인버스 2X Russell 2000 ETN,8235.0,0.0,0.00%,0.0
1606.0,신한 인버스 다우존스지수 선물 ETN(H),4115.0,0.0,0.00%,0.0
1607.0,HANARO 미국S&P500,10265.0,0.0,0.00%,0.0
1608.0,KODEX 모멘텀Plus,10250.0,0.0,0.00%,0.0
1609.0,메리츠 구리 선물 ETN(H),8160.0,0.0,0.00%,0.0
1610.0,HANARO Fn K-반도체,7770.0,0.0,0.00%,0.0
1611.0,삼성 구리 선물 ETN(H),8145.0,0.0,0.00%,0.0
1612.0,KBSTAR KRX300레버리지,11630.0,0.0,0.00%,0.0
1613.0,KBSTAR KQ고배당,12515.0,0.0,0.00%,0.0
1614.0,TREX 200,32495.0,0.0,0.00%,0.0
1615.0,KB 인버스 KOSDAQ150 선물 ETN,11590.0,0.0,0.00%,0.0
1616.0,신한 인버스 달러인덱스 선물 ETN(H),8100.0,0.0,0.00%,0.0
1617.0,KOSEF 블루칩,8085.0,0.0,0.00%,0.0
1618.0,삼성 KRX 2차전지 K-뉴딜 ETN,8080.0,0.0,0.00%,0.0
1619.0,태양금속우,2440.0,0.0,0.00%,500.0
1620.0,TRUE 플래티넘 선물 ETN,8035.0,0.0,0.00%,0.0
1621.0,ARIRANG 신흥국MSCI인버스(합성 H),11120.0,0.0,0.00%,0.0
1622.0,하나 코스닥150 선물 ETN,8000.0,0.0,0.00%,0.0
1623.0,TRUE 은 선물 ETN,7990.0,0.0,0.00%,0.0
1624.0,KINDEX 미국S&P500채권혼합액티브,9985.0,0.0,0.00%,0.0
1625.0,KINDEX 미국나스닥100채권혼합액티브,9965.0,0.0,0.00%,0.0
1626.0,TIMEFOLIO K컬처액티브,6605.0,0.0,0.00%,0.0
1627.0,히어로즈 TDF2040액티브,10550.0,0.0,0.00%,0.0
1628.0,KINDEX 중국과창판STAR50,7905.0,0.0,0.00%,0.0
1629.0,HANARO 글로벌워터MSCI(합성),9880.0,0.0,0.00%,0.0
1630.0,히어로즈 TDF2050액티브,10525.0,0.0,0.00%,0.0
1631.0,히어로즈 TDF2030액티브,10485.0,0.0,0.00%,0.0
1632.0,KODEX TDF2040액티브,10440.0,0.0,0.00%,0.0
1633.0,금호건설우,26700.0,0.0,0.00%,5000.0
1634.0,ARIRANG TDF2060액티브,10355.0,0.0,0.00%,0.0
1635.0,KINDEX 레버리지,5970.0,0.0,0.00%,0.0
1636.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),11935.0,0.0,0.00%,0.0
1637.0,ARIRANG TDF2050액티브,10285.0,0.0,0.00%,0.0
1638.0,메리츠 레버리지 미국채10년 ETN(H),7710.0,0.0,0.00%,0.0
1639.0,TRUE 코스닥 150 ETN,7690.0,0.0,0.00%,0.0
1640.0,KOSEF 미국ETF산업STOXX,10245.0,0.0,0.00%,0.0
1641.0,HANARO Fn K-푸드,9570.0,0.0,0.00%,0.0
1642.0,ARIRANG TDF2040액티브,10125.0,0.0,0.00%,0.0
1643.0,ARIRANG K-유니콘투자기업액티브,10120.0,0.0,0.00%,0.0
1644.0,ARIRANG TDF2030액티브,10120.0,0.0,0.00%,0.0
1645.0,KOSEF 200선물인버스2X,3110.0,0.0,0.00%,0.0
1646.0,ARIRANG 글로벌MSCI(합성 H),14860.0,0.0,0.00%,0.0
1647.0,히어로즈 글로벌리츠이지스액티브,10070.0,0.0,0.00%,0.0
1648.0,KINDEX 삼성그룹동일가중,15095.0,0.0,0.00%,0.0
1649.0,ARIRANG 코스피,25100.0,0.0,0.00%,0.0
1650.0,금강공업우,12750.0,0.0,0.00%,1000.0
1651.0,HANARO Fn K-메타버스MZ,7305.0,0.0,0.00%,0.0
1652.0,대신 2X 철광석 선물 ETN(H),7515.0,0.0,0.00%,0.0
1653.0,SOL KRX기후변화솔루션,9330.0,0.0,0.00%,0.0
1654.0,MASTER 테크미디어텔레콤액티브,7850.0,0.0,0.00%,0.0
1655.0,KODEX 밸류Plus,8285.0,0.0,0.00%,0.0
1656.0,메리츠 STAR 50 ETN,7420.0,0.0,0.00%,0.0
1657.0,계양전기우,5300.0,0.0,0.00%,500.0
1658.0,메리츠 은 선물 ETN(H),7395.0,0.0,0.00%,0.0
1659.0,KBSTAR KRX기후변화솔루션,9215.0,0.0,0.00%,0.0
1660.0,KINDEX 밸류대형,8180.0,0.0,0.00%,0.0
1661.0,ARIRANG S&P글로벌인프라,14695.0,0.0,0.00%,0.0
1662.0,KINDEX 일본TOPIX인버스(합성 H),4075.0,0.0,0.00%,0.0
1663.0,마이다스 200커버드콜5%OTM,12220.0,0.0,0.00%,0.0
1664.0,삼성 은 선물 ETN(H),7325.0,0.0,0.00%,0.0
1665.0,메리츠 국채30년 ETN,7280.0,0.0,0.00%,0.0
